id,numero_orden,proveedor_id,fecha_orden,estado,cedi_id,franja_id,total,fecha_entrega,fecha_confirmacion,idempotency_key
792,OC-000000000792,3,2025-09-02 00:38:35,ENTREGADA,7,557,2098512.02,2025-09-03,2025-09-02 10:38:35,IDEMP-000000000792
793,OC-000000000793,10,2025-09-04 05:39:40,ENTREGADA,4,358,867160.47,2025-09-10,2025-09-05 05:39:40,IDEMP-000000000793
794,OC-000000000794,1,2025-03-15 21:10:56,ENTREGADA,1,311,2269047.19,2025-03-25,2025-03-16 14:10:56,IDEMP-000000000794
795,OC-000000000795,1,2024-03-31 08:48:34,CONFIRMADA,3,863,2748613.25,2024-04-01,,IDEMP-000000000795
796,OC-000000000796,1,2024-08-15 08:24:35,CONFIRMADA,9,987,3402472.02,2024-08-17,,IDEMP-000000000796
797,OC-000000000797,12,2025-09-09 09:08:47,CONFIRMADA,7,230,242770.36,2025-09-10,,IDEMP-000000000797
798,OC-000000000798,35,2024-08-26 08:55:33,CONFIRMADA,2,235,3490026.58,2024-09-04,,IDEMP-000000000798
799,OC-000000000799,2,2025-04-29 09:09:18,CONFIRMADA,10,858,3236854.85,2025-05-09,,IDEMP-000000000799
800,OC-000000000800,1,2024-03-02 08:56:51,ENTREGADA,1,265,1911990.99,2024-03-03,2024-03-02 15:56:51,IDEMP-000000000800
801,OC-000000000801,1,2024-07-09 05:22:42,ENTREGADA,7,889,465785.31,2024-07-11,2024-07-09 15:22:42,IDEMP-000000000801
802,OC-000000000802,1,2025-08-19 09:40:31,ENTREGADA,1,374,671323.79,2025-08-26,2025-08-20 08:40:31,IDEMP-000000000802
803,OC-000000000803,9,2024-04-03 01:26:46,CANCELADA,10,266,3841343.48,2024-04-07,,IDEMP-000000000803
804,OC-000000000804,1,2025-01-24 08:35:35,ENTREGADA,2,925,2948589.68,2025-01-26,2025-01-25 02:35:35,IDEMP-000000000804
805,OC-000000000805,1,2024-10-27 08:16:15,ENTREGADA,10,438,4809168.43,2024-10-30,2024-10-28 08:16:15,IDEMP-000000000805
806,OC-000000000806,2,2025-01-30 10:35:22,ENTREGADA,6,245,654040.79,2025-01-31,2025-01-30 19:35:22,IDEMP-000000000806
807,OC-000000000807,3,2024-04-15 08:11:31,ENTREGADA,10,182,4887116.23,2024-04-22,2024-04-16 05:11:31,IDEMP-000000000807
808,OC-000000000808,87,2025-08-18 21:28:32,ENTREGADA,7,953,62495.2,2025-08-26,2025-08-19 14:28:32,IDEMP-000000000808
809,OC-000000000809,5,2025-04-28 10:42:00,ENTREGADA,3,396,3248506.73,2025-04-30,2025-04-29 03:42:00,IDEMP-000000000809
810,OC-000000000810,19,2024-08-22 09:44:10,CONFIRMADA,1,361,4297050.75,2024-08-27,,IDEMP-000000000810
811,OC-000000000811,26,2025-01-10 22:39:38,ENTREGADA,5,866,3927930.99,2025-01-19,2025-01-11 08:39:38,IDEMP-000000000811
812,OC-000000000812,1,2024-10-27 09:41:57,ENTREGADA,8,301,509127.59,2024-10-28,2024-10-28 03:41:57,IDEMP-000000000812
813,OC-000000000813,4,2024-10-13 08:09:10,ENTREGADA,1,541,1396256.06,2024-10-15,2024-10-14 01:09:10,IDEMP-000000000813
814,OC-000000000814,25,2025-09-02 05:58:08,ENTREGADA,5,679,2212836.43,2025-09-08,2025-09-02 17:58:08,IDEMP-000000000814
815,OC-000000000815,8,2025-02-26 09:33:47,ENTREGADA,4,639,2701227.38,2025-03-04,2025-02-26 21:33:47,IDEMP-000000000815
816,OC-000000000816,3,2025-03-03 10:00:35,ENTREGADA,9,364,783229.74,2025-03-04,2025-03-04 07:00:35,IDEMP-000000000816
817,OC-000000000817,5,2024-12-29 13:20:05,CONFIRMADA,3,933,2663488.57,2024-12-30,,IDEMP-000000000817
818,OC-000000000818,1,2024-10-28 20:22:17,ENTREGADA,4,294,4433389.5,2024-11-04,2024-10-29 18:22:17,IDEMP-000000000818
819,OC-000000000819,6,2025-03-29 10:29:52,CONFIRMADA,7,652,3375780.13,2025-03-30,,IDEMP-000000000819
820,OC-000000000820,3,2025-05-22 16:45:24,CANCELADA,7,88,4514121.6,2025-05-23,,IDEMP-000000000820
821,OC-000000000821,17,2025-05-28 02:14:28,ENTREGADA,5,408,12353.17,2025-05-31,2025-05-28 03:14:28,IDEMP-000000000821
822,OC-000000000822,3,2025-12-23 08:54:36,ENTREGADA,10,963,3200065.25,2025-12-26,2025-12-23 18:54:36,IDEMP-000000000822
823,OC-000000000823,1,2025-12-02 09:03:10,ENTREGADA,9,271,2017906.07,2025-12-08,2025-12-03 06:03:10,IDEMP-000000000823
824,OC-000000000824,1,2025-04-12 09:32:16,ENTREGADA,8,534,60015.24,2025-04-15,2025-04-12 12:32:16,IDEMP-000000000824
825,OC-000000000825,1,2024-09-16 10:05:23,PENDIENTE,7,833,3641165.27,2024-09-17,,IDEMP-000000000825
826,OC-000000000826,6,2024-05-19 10:53:04,ENTREGADA,4,76,3397432.46,2024-05-26,2024-05-19 12:53:04,IDEMP-000000000826
827,OC-000000000827,3,2025-09-27 17:58:13,ENTREGADA,4,223,3294208.11,2025-09-29,2025-09-28 09:58:13,IDEMP-000000000827
828,OC-000000000828,47,2024-06-15 10:30:02,ENTREGADA,10,66,4345500.74,2024-06-22,2024-06-16 06:30:02,IDEMP-000000000828
829,OC-000000000829,24,2024-07-25 08:05:01,ENTREGADA,7,442,1665415.75,2024-08-02,2024-07-26 06:05:01,IDEMP-000000000829
830,OC-000000000830,92,2025-07-28 09:19:07,ENTREGADA,3,664,4676305.84,2025-08-04,2025-07-28 20:19:07,IDEMP-000000000830
831,OC-000000000831,1,2024-11-23 08:36:54,ENTREGADA,8,433,2271632.24,2024-12-03,2024-11-24 07:36:54,IDEMP-000000000831
832,OC-000000000832,80,2024-10-28 09:50:18,ENTREGADA,6,563,884876.08,2024-11-05,2024-10-29 04:50:18,IDEMP-000000000832
833,OC-000000000833,1,2025-08-06 19:35:55,ENTREGADA,5,173,1545756.36,2025-08-13,2025-08-07 00:35:55,IDEMP-000000000833
834,OC-000000000834,2,2025-06-26 09:45:48,ENTREGADA,6,834,1229764.09,2025-07-03,2025-06-27 09:45:48,IDEMP-000000000834
835,OC-000000000835,33,2024-10-16 08:06:14,ENTREGADA,6,79,3800238.29,2024-10-26,2024-10-16 12:06:14,IDEMP-000000000835
836,OC-000000000836,5,2025-10-11 09:50:20,ENTREGADA,8,187,4388657.89,2025-10-16,2025-10-11 10:50:20,IDEMP-000000000836
837,OC-000000000837,6,2025-09-11 15:10:25,ENTREGADA,9,245,1255635.15,2025-09-15,2025-09-12 05:10:25,IDEMP-000000000837
838,OC-000000000838,2,2024-09-06 09:22:02,ENTREGADA,3,569,4351428.1,2024-09-09,2024-09-07 07:22:02,IDEMP-000000000838
839,OC-000000000839,1,2024-03-15 08:03:05,ENTREGADA,1,845,3939734.65,2024-03-20,2024-03-16 01:03:05,IDEMP-000000000839
840,OC-000000000840,1,2025-12-20 10:31:53,ENTREGADA,6,725,4307067.88,2025-12-27,2025-12-20 22:31:53,IDEMP-000000000840
841,OC-000000000841,7,2025-05-14 09:54:43,CONFIRMADA,8,454,3069513.74,2025-05-17,,IDEMP-000000000841
842,OC-000000000842,4,2024-03-16 10:15:31,CONFIRMADA,8,587,3503918.67,2024-03-20,,IDEMP-000000000842
843,OC-000000000843,2,2024-11-28 13:03:51,CONFIRMADA,2,586,3241623.36,2024-12-07,,IDEMP-000000000843
844,OC-000000000844,55,2024-06-20 08:00:12,CONFIRMADA,8,652,3400124.16,2024-06-24,,IDEMP-000000000844
845,OC-000000000845,24,2024-05-01 08:20:29,ENTREGADA,8,356,2267562.62,2024-05-03,2024-05-01 23:20:29,IDEMP-000000000845
846,OC-000000000846,2,2024-05-09 09:30:15,ENTREGADA,5,362,1530778.27,2024-05-12,2024-05-10 07:30:15,IDEMP-000000000846
847,OC-000000000847,83,2025-07-27 21:17:25,ENTREGADA,7,400,2336662.44,2025-08-01,2025-07-28 17:17:25,IDEMP-000000000847
848,OC-000000000848,5,2024-01-03 09:52:49,CONFIRMADA,7,352,2146613.67,2024-01-04,,IDEMP-000000000848
849,OC-000000000849,48,2024-08-29 09:54:14,CANCELADA,2,49,3159066.11,2024-09-01,,IDEMP-000000000849
850,OC-000000000850,27,2024-08-22 12:07:11,ENTREGADA,6,893,4961920.79,2024-08-23,2024-08-22 17:07:11,IDEMP-000000000850
851,OC-000000000851,1,2025-07-19 10:25:46,CONFIRMADA,6,945,3198177.49,2025-07-23,,IDEMP-000000000851
852,OC-000000000852,93,2025-02-05 10:17:31,ENTREGADA,7,881,2839244.68,2025-02-09,2025-02-05 18:17:31,IDEMP-000000000852
853,OC-000000000853,86,2024-11-10 08:26:12,ENTREGADA,6,339,3015933.5,2024-11-15,2024-11-10 13:26:12,IDEMP-000000000853
854,OC-000000000854,1,2025-09-28 09:18:38,ENTREGADA,5,879,25676.8,2025-09-30,2025-09-28 10:18:38,IDEMP-000000000854
855,OC-000000000855,1,2025-12-03 09:48:09,ENTREGADA,9,137,178355.57,2025-12-10,2025-12-04 09:48:09,IDEMP-000000000855
856,OC-000000000856,27,2024-07-08 10:17:11,ENTREGADA,5,317,23352.27,2024-07-14,2024-07-09 07:17:11,IDEMP-000000000856
857,OC-000000000857,3,2024-08-17 08:17:24,ENTREGADA,4,427,624445.06,2024-08-21,2024-08-17 17:17:24,IDEMP-000000000857
858,OC-000000000858,3,2024-08-23 10:33:28,ENTREGADA,5,423,3974585.41,2024-08-29,2024-08-24 04:33:28,IDEMP-000000000858
859,OC-000000000859,13,2024-11-10 10:23:53,ENTREGADA,6,912,4548288.24,2024-11-13,2024-11-10 12:23:53,IDEMP-000000000859
860,OC-000000000860,36,2024-03-21 08:12:41,ENTREGADA,6,269,4984549.28,2024-03-31,2024-03-22 02:12:41,IDEMP-000000000860
861,OC-000000000861,1,2024-08-02 09:00:19,ENTREGADA,5,292,467078.89,2024-08-08,2024-08-02 15:00:19,IDEMP-000000000861
862,OC-000000000862,3,2025-09-26 13:06:15,ENTREGADA,5,989,2646136.87,2025-10-06,2025-09-27 12:06:15,IDEMP-000000000862
863,OC-000000000863,5,2024-04-24 18:42:24,ENTREGADA,9,334,3925006.11,2024-04-28,2024-04-25 16:42:24,IDEMP-000000000863
864,OC-000000000864,43,2025-09-13 02:04:36,ENTREGADA,6,349,3868748.62,2025-09-20,2025-09-13 14:04:36,IDEMP-000000000864
865,OC-000000000865,1,2025-01-15 09:02:31,ENTREGADA,9,454,2421885.12,2025-01-21,2025-01-15 11:02:31,IDEMP-000000000865
866,OC-000000000866,58,2024-12-09 10:48:02,ENTREGADA,6,427,4381898.6,2024-12-11,2024-12-10 06:48:02,IDEMP-000000000866
867,OC-000000000867,1,2024-02-02 11:03:35,CANCELADA,7,313,1723361.13,2024-02-06,,IDEMP-000000000867
868,OC-000000000868,2,2025-05-12 10:32:36,ENTREGADA,10,888,2626577.5,2025-05-18,2025-05-13 01:32:36,IDEMP-000000000868
869,OC-000000000869,1,2024-03-19 10:42:32,ENTREGADA,8,297,4973205.13,2024-03-23,2024-03-19 18:42:32,IDEMP-000000000869
870,OC-000000000870,2,2025-07-03 09:15:27,CONFIRMADA,4,276,1009134.77,2025-07-05,,IDEMP-000000000870
871,OC-000000000871,3,2025-07-18 10:37:41,ENTREGADA,2,54,1537820.8,2025-07-21,2025-07-18 18:37:41,IDEMP-000000000871
872,OC-000000000872,1,2025-01-02 09:37:43,ENTREGADA,4,303,552309.3,2025-01-04,2025-01-02 15:37:43,IDEMP-000000000872
873,OC-000000000873,8,2025-10-15 10:34:59,ENTREGADA,6,227,2483216.96,2025-10-24,2025-10-15 15:34:59,IDEMP-000000000873
874,OC-000000000874,1,2024-05-14 08:17:23,PENDIENTE,3,40,1638519.27,2024-05-24,,IDEMP-000000000874
875,OC-000000000875,11,2025-07-27 19:14:28,ENTREGADA,2,305,667933.32,2025-08-05,2025-07-28 18:14:28,IDEMP-000000000875
876,OC-000000000876,1,2024-01-13 17:51:07,CONFIRMADA,7,429,4296364.63,2024-01-22,,IDEMP-000000000876
877,OC-000000000877,71,2025-06-15 08:06:33,CONFIRMADA,10,641,891659.56,2025-06-21,,IDEMP-000000000877
878,OC-000000000878,9,2024-12-12 08:43:54,ENTREGADA,4,224,253343.76,2024-12-15,2024-12-12 17:43:54,IDEMP-000000000878
879,OC-000000000879,5,2024-08-08 23:43:01,ENTREGADA,8,399,1968219.24,2024-08-18,2024-08-09 04:43:01,IDEMP-000000000879
880,OC-000000000880,1,2025-11-25 18:50:54,ENTREGADA,9,149,1700057.19,2025-11-28,2025-11-26 15:50:54,IDEMP-000000000880
881,OC-000000000881,2,2025-04-19 01:18:05,CONFIRMADA,10,521,3054762.03,2025-04-20,,IDEMP-000000000881
882,OC-000000000882,4,2024-05-23 10:13:55,CONFIRMADA,1,429,3384161.68,2024-06-01,,IDEMP-000000000882
883,OC-000000000883,2,2025-11-04 08:19:24,ENTREGADA,9,787,3457284.31,2025-11-11,2025-11-05 02:19:24,IDEMP-000000000883
884,OC-000000000884,9,2025-06-25 08:36:46,ENTREGADA,7,275,3691516.93,2025-07-04,2025-06-26 04:36:46,IDEMP-000000000884
885,OC-000000000885,1,2025-01-25 06:53:38,CONFIRMADA,10,754,4678188.08,2025-01-28,,IDEMP-000000000885
886,OC-000000000886,3,2024-03-14 10:31:45,ENTREGADA,3,507,3781181.03,2024-03-21,2024-03-14 12:31:45,IDEMP-000000000886
887,OC-000000000887,3,2024-01-31 20:52:59,ENTREGADA,5,572,3779310.41,2024-02-09,2024-02-01 04:52:59,IDEMP-000000000887
888,OC-000000000888,1,2025-03-30 15:15:46,ENTREGADA,5,77,846614.86,2025-04-07,2025-03-31 11:15:46,IDEMP-000000000888
889,OC-000000000889,4,2024-07-20 09:08:09,ENTREGADA,9,637,833352.4,2024-07-21,2024-07-20 13:08:09,IDEMP-000000000889
890,OC-000000000890,11,2024-07-15 08:39:57,ENTREGADA,5,416,3813118.3,2024-07-19,2024-07-15 19:39:57,IDEMP-000000000890
891,OC-000000000891,37,2025-05-26 09:27:35,ENTREGADA,5,179,4589591.96,2025-05-31,2025-05-26 21:27:35,IDEMP-000000000891
892,OC-000000000892,6,2025-02-24 08:16:29,ENTREGADA,7,551,3769310.97,2025-03-05,2025-02-25 00:16:29,IDEMP-000000000892
893,OC-000000000893,3,2024-10-05 09:16:35,ENTREGADA,2,371,1893724.32,2024-10-07,2024-10-05 22:16:35,IDEMP-000000000893
894,OC-000000000894,60,2025-04-19 08:48:33,ENTREGADA,1,150,1929869.8,2025-04-26,2025-04-20 08:48:33,IDEMP-000000000894
895,OC-000000000895,1,2025-06-26 10:08:13,PENDIENTE,1,874,3526126.62,2025-07-02,,IDEMP-000000000895
896,OC-000000000896,1,2024-02-16 11:34:01,ENTREGADA,5,68,170903.48,2024-02-24,2024-02-17 02:34:01,IDEMP-000000000896
897,OC-000000000897,68,2025-08-23 09:46:08,CONFIRMADA,7,219,1670344.88,2025-08-28,,IDEMP-000000000897
898,OC-000000000898,2,2025-01-27 13:27:40,PENDIENTE,3,638,2722687.16,2025-02-04,,IDEMP-000000000898
899,OC-000000000899,5,2024-08-14 17:28:39,ENTREGADA,5,260,229271.73,2024-08-24,2024-08-15 02:28:39,IDEMP-000000000899
900,OC-000000000900,3,2024-02-25 17:00:31,PENDIENTE,7,167,918629.83,2024-03-04,,IDEMP-000000000900
901,OC-000000000901,86,2024-09-17 08:59:39,ENTREGADA,7,219,3291457.44,2024-09-26,2024-09-18 05:59:39,IDEMP-000000000901
902,OC-000000000902,1,2025-11-18 22:42:38,ENTREGADA,9,427,2443132.42,2025-11-24,2025-11-19 08:42:38,IDEMP-000000000902
903,OC-000000000903,23,2025-08-04 08:39:16,CONFIRMADA,4,112,3427777.6,2025-08-08,,IDEMP-000000000903
904,OC-000000000904,1,2025-02-20 09:14:29,ENTREGADA,7,798,4343763.58,2025-02-23,2025-02-21 01:14:29,IDEMP-000000000904
905,OC-000000000905,2,2025-06-07 10:40:04,ENTREGADA,6,178,3792904.65,2025-06-15,2025-06-07 15:40:04,IDEMP-000000000905
906,OC-000000000906,2,2025-11-14 09:53:13,ENTREGADA,9,608,2053431.63,2025-11-24,2025-11-15 07:53:13,IDEMP-000000000906
907,OC-000000000907,10,2024-07-06 09:22:46,ENTREGADA,5,880,1142830.22,2024-07-12,2024-07-06 20:22:46,IDEMP-000000000907
908,OC-000000000908,4,2025-08-04 07:29:12,ENTREGADA,10,486,157957.27,2025-08-10,2025-08-04 14:29:12,IDEMP-000000000908
909,OC-000000000909,7,2025-10-16 03:18:27,ENTREGADA,10,636,590936.18,2025-10-26,2025-10-17 01:18:27,IDEMP-000000000909
910,OC-000000000910,4,2025-08-10 10:30:57,ENTREGADA,10,174,2403104.08,2025-08-17,2025-08-11 09:30:57,IDEMP-000000000910
911,OC-000000000911,9,2024-02-15 10:38:50,ENTREGADA,8,599,2694930.87,2024-02-16,2024-02-16 03:38:50,IDEMP-000000000911
912,OC-000000000912,23,2024-08-23 10:06:38,CONFIRMADA,2,613,3305759.01,2024-08-24,,IDEMP-000000000912
913,OC-000000000913,11,2024-01-28 00:49:10,ENTREGADA,6,181,3991135.61,2024-02-04,2024-01-28 18:49:10,IDEMP-000000000913
914,OC-000000000914,36,2024-08-21 09:57:58,ENTREGADA,4,313,1941165.52,2024-08-30,2024-08-21 20:57:58,IDEMP-000000000914
915,OC-000000000915,1,2025-12-24 10:26:31,CONFIRMADA,3,732,3196471.09,2025-12-31,,IDEMP-000000000915
916,OC-000000000916,8,2024-10-01 12:13:17,CONFIRMADA,4,911,3130002.53,2024-10-02,,IDEMP-000000000916
917,OC-000000000917,1,2024-09-30 09:48:59,ENTREGADA,6,703,1239704.93,2024-10-01,2024-10-01 07:48:59,IDEMP-000000000917
918,OC-000000000918,25,2024-10-18 08:36:07,ENTREGADA,9,436,4388652.08,2024-10-24,2024-10-18 09:36:07,IDEMP-000000000918
919,OC-000000000919,54,2024-09-03 21:42:13,CANCELADA,1,700,2899563.64,2024-09-10,,IDEMP-000000000919
920,OC-000000000920,19,2024-02-19 09:25:06,CONFIRMADA,6,418,991686.64,2024-02-26,,IDEMP-000000000920
921,OC-000000000921,2,2025-03-04 18:50:42,ENTREGADA,6,262,4139865.25,2025-03-11,2025-03-05 18:50:42,IDEMP-000000000921
922,OC-000000000922,1,2024-03-12 10:38:33,ENTREGADA,9,559,1854924.01,2024-03-15,2024-03-13 00:38:33,IDEMP-000000000922
923,OC-000000000923,2,2024-12-17 08:51:24,ENTREGADA,1,885,4073743.72,2024-12-25,2024-12-18 01:51:24,IDEMP-000000000923
924,OC-000000000924,1,2024-01-13 08:43:30,ENTREGADA,3,643,47071.71,2024-01-19,2024-01-13 15:43:30,IDEMP-000000000924
925,OC-000000000925,58,2024-12-22 10:39:26,CONFIRMADA,4,832,3525065.79,2024-12-23,,IDEMP-000000000925
926,OC-000000000926,1,2024-10-27 10:43:15,ENTREGADA,8,716,1064716.3,2024-11-04,2024-10-28 08:43:15,IDEMP-000000000926
927,OC-000000000927,51,2024-09-25 08:30:30,ENTREGADA,4,283,3919542.09,2024-09-29,2024-09-26 07:30:30,IDEMP-000000000927
928,OC-000000000928,43,2024-04-23 10:29:14,ENTREGADA,5,950,4003831.66,2024-05-01,2024-04-24 08:29:14,IDEMP-000000000928
929,OC-000000000929,1,2025-03-01 09:09:17,CANCELADA,5,271,3146132.64,2025-03-03,,IDEMP-000000000929
930,OC-000000000930,2,2025-01-11 13:55:06,ENTREGADA,1,361,3515290.34,2025-01-18,2025-01-11 15:55:06,IDEMP-000000000930
931,OC-000000000931,1,2024-11-29 10:34:10,ENTREGADA,5,307,4665839.84,2024-12-09,2024-11-29 20:34:10,IDEMP-000000000931
932,OC-000000000932,82,2024-08-13 19:07:52,PENDIENTE,3,426,4034969.08,2024-08-20,,IDEMP-000000000932
933,OC-000000000933,2,2024-07-13 09:50:11,ENTREGADA,7,284,3709590.84,2024-07-20,2024-07-13 12:50:11,IDEMP-000000000933
934,OC-000000000934,2,2025-11-15 09:10:48,ENTREGADA,3,974,4855526.7,2025-11-21,2025-11-16 00:10:48,IDEMP-000000000934
935,OC-000000000935,8,2024-04-16 08:39:02,CONFIRMADA,9,215,2108261.93,2024-04-26,,IDEMP-000000000935
936,OC-000000000936,18,2025-10-04 09:51:34,ENTREGADA,6,678,2576258.27,2025-10-06,2025-10-05 00:51:34,IDEMP-000000000936
937,OC-000000000937,35,2025-10-19 08:28:25,CANCELADA,1,555,1772393.42,2025-10-28,,IDEMP-000000000937
938,OC-000000000938,4,2024-12-24 10:59:53,ENTREGADA,4,198,4853610.35,2025-01-03,2024-12-24 13:59:53,IDEMP-000000000938
939,OC-000000000939,2,2024-10-13 17:54:15,ENTREGADA,3,982,4680778.65,2024-10-23,2024-10-14 06:54:15,IDEMP-000000000939
940,OC-000000000940,4,2024-09-15 08:19:43,ENTREGADA,3,316,1041643.06,2024-09-24,2024-09-16 05:19:43,IDEMP-000000000940
941,OC-000000000941,2,2025-11-09 10:09:26,ENTREGADA,9,928,3508762.24,2025-11-14,2025-11-09 22:09:26,IDEMP-000000000941
942,OC-000000000942,6,2024-07-27 20:51:01,CONFIRMADA,6,174,4174846.33,2024-08-01,,IDEMP-000000000942
943,OC-000000000943,35,2025-10-18 08:00:31,ENTREGADA,4,595,3234201.37,2025-10-19,2025-10-18 12:00:31,IDEMP-000000000943
944,OC-000000000944,20,2025-04-17 21:24:24,ENTREGADA,7,267,2776263.27,2025-04-26,2025-04-18 08:24:24,IDEMP-000000000944
945,OC-000000000945,1,2024-10-22 10:57:24,ENTREGADA,3,156,2134812.58,2024-10-28,2024-10-23 05:57:24,IDEMP-000000000945
946,OC-000000000946,1,2025-09-27 08:43:45,ENTREGADA,2,285,4137104.03,2025-10-01,2025-09-27 13:43:45,IDEMP-000000000946
947,OC-000000000947,1,2024-03-17 08:23:45,ENTREGADA,1,727,3053638.73,2024-03-23,2024-03-17 12:23:45,IDEMP-000000000947
948,OC-000000000948,2,2025-12-09 10:35:28,ENTREGADA,9,817,4428771.7,2025-12-14,2025-12-10 08:35:28,IDEMP-000000000948
949,OC-000000000949,2,2024-09-28 10:53:02,ENTREGADA,6,196,1551739.57,2024-10-06,2024-09-28 22:53:02,IDEMP-000000000949
950,OC-000000000950,1,2025-12-14 08:29:02,ENTREGADA,7,528,2417671.64,2025-12-23,2025-12-14 21:29:02,IDEMP-000000000950
951,OC-000000000951,1,2025-10-09 09:32:27,ENTREGADA,4,15,1883234.97,2025-10-11,2025-10-10 02:32:27,IDEMP-000000000951
952,OC-000000000952,1,2025-11-19 10:10:08,CONFIRMADA,6,197,1477695.85,2025-11-26,,IDEMP-000000000952
953,OC-000000000953,46,2024-10-10 09:10:04,ENTREGADA,3,512,2633146.27,2024-10-11,2024-10-10 19:10:04,IDEMP-000000000953
954,OC-000000000954,17,2025-03-17 08:29:49,ENTREGADA,9,38,999577.89,2025-03-26,2025-03-17 15:29:49,IDEMP-000000000954
955,OC-000000000955,2,2025-12-14 09:07:12,CANCELADA,1,784,1742730.7,2025-12-20,,IDEMP-000000000955
956,OC-000000000956,3,2024-10-11 17:59:14,ENTREGADA,9,457,490974.7,2024-10-16,2024-10-12 09:59:14,IDEMP-000000000956
957,OC-000000000957,24,2024-03-19 22:22:28,ENTREGADA,5,991,1879419.83,2024-03-20,2024-03-20 16:22:28,IDEMP-000000000957
958,OC-000000000958,1,2024-11-25 09:24:46,ENTREGADA,2,893,4218075.48,2024-11-30,2024-11-25 21:24:46,IDEMP-000000000958
959,OC-000000000959,13,2025-12-12 10:42:08,ENTREGADA,1,641,891593.59,2025-12-21,2025-12-12 21:42:08,IDEMP-000000000959
960,OC-000000000960,1,2025-07-18 22:55:28,ENTREGADA,8,509,4328733.71,2025-07-21,2025-07-19 07:55:28,IDEMP-000000000960
961,OC-000000000961,14,2024-11-10 08:46:31,ENTREGADA,9,921,3746197.55,2024-11-15,2024-11-11 07:46:31,IDEMP-000000000961
962,OC-000000000962,4,2024-04-23 09:57:28,ENTREGADA,3,729,3054948.2,2024-04-27,2024-04-23 16:57:28,IDEMP-000000000962
963,OC-000000000963,5,2024-01-21 18:28:45,ENTREGADA,1,22,2654757.48,2024-01-23,2024-01-21 22:28:45,IDEMP-000000000963
964,OC-000000000964,6,2025-11-27 05:22:01,ENTREGADA,1,834,738344.65,2025-11-30,2025-11-27 19:22:01,IDEMP-000000000964
965,OC-000000000965,24,2025-12-01 04:00:09,ENTREGADA,3,763,3957135.14,2025-12-05,2025-12-01 07:00:09,IDEMP-000000000965
966,OC-000000000966,2,2025-09-06 14:38:52,ENTREGADA,3,58,1559096.69,2025-09-16,2025-09-06 19:38:52,IDEMP-000000000966
967,OC-000000000967,1,2024-11-27 09:06:03,ENTREGADA,7,944,168972.9,2024-12-03,2024-11-27 13:06:03,IDEMP-000000000967
968,OC-000000000968,2,2024-07-10 10:25:56,ENTREGADA,8,701,905911.8,2024-07-18,2024-07-10 12:25:56,IDEMP-000000000968
969,OC-000000000969,2,2024-03-19 08:01:33,ENTREGADA,2,513,2303516.2,2024-03-23,2024-03-20 06:01:33,IDEMP-000000000969
970,OC-000000000970,1,2024-07-07 09:44:16,ENTREGADA,1,220,2454482.84,2024-07-15,2024-07-07 13:44:16,IDEMP-000000000970
971,OC-000000000971,1,2024-08-06 08:31:58,ENTREGADA,8,576,624376.41,2024-08-12,2024-08-07 08:31:58,IDEMP-000000000971
972,OC-000000000972,3,2024-07-06 08:55:30,ENTREGADA,6,616,3690309.08,2024-07-07,2024-07-07 01:55:30,IDEMP-000000000972
973,OC-000000000973,2,2025-01-14 08:56:05,ENTREGADA,1,469,1275526.96,2025-01-18,2025-01-14 09:56:05,IDEMP-000000000973
974,OC-000000000974,1,2024-04-03 08:39:39,ENTREGADA,2,396,3078774.98,2024-04-12,2024-04-04 05:39:39,IDEMP-000000000974
975,OC-000000000975,4,2024-08-01 09:50:33,ENTREGADA,2,345,1474120.56,2024-08-03,2024-08-01 21:50:33,IDEMP-000000000975
976,OC-000000000976,4,2025-11-17 10:10:59,CANCELADA,5,928,3678055.46,2025-11-21,,IDEMP-000000000976
977,OC-000000000977,10,2024-11-14 09:38:34,ENTREGADA,2,943,2944301.77,2024-11-20,2024-11-14 18:38:34,IDEMP-000000000977
978,OC-000000000978,12,2024-12-03 08:25:09,ENTREGADA,7,627,1586439.7,2024-12-04,2024-12-04 05:25:09,IDEMP-000000000978
979,OC-000000000979,2,2024-06-14 09:44:01,CONFIRMADA,2,264,3785137.63,2024-06-18,,IDEMP-000000000979
980,OC-000000000980,1,2025-05-27 09:45:49,ENTREGADA,4,632,2563874.02,2025-06-01,2025-05-27 12:45:49,IDEMP-000000000980
981,OC-000000000981,1,2024-08-03 10:57:25,CONFIRMADA,9,377,3862594.53,2024-08-11,,IDEMP-000000000981
982,OC-000000000982,1,2025-11-02 05:24:15,ENTREGADA,3,702,3915144.48,2025-11-08,2025-11-02 09:24:15,IDEMP-000000000982
983,OC-000000000983,25,2024-07-19 10:04:49,ENTREGADA,3,580,628707.46,2024-07-24,2024-07-19 21:04:49,IDEMP-000000000983
984,OC-000000000984,2,2024-01-07 22:12:15,ENTREGADA,8,371,111042.18,2024-01-16,2024-01-08 20:12:15,IDEMP-000000000984
985,OC-000000000985,1,2025-08-11 10:40:54,ENTREGADA,4,32,2631830.18,2025-08-21,2025-08-11 13:40:54,IDEMP-000000000985
986,OC-000000000986,33,2024-11-28 10:37:28,ENTREGADA,10,401,3601650.0,2024-12-05,2024-11-28 16:37:28,IDEMP-000000000986
987,OC-000000000987,6,2025-11-19 08:56:28,CONFIRMADA,5,106,2626246.42,2025-11-26,,IDEMP-000000000987
