id,orden_id,numero_linea,sku_id,cantidad,precio_unitario,cantidad_recibida,fecha_recepcion
2987,598,2,9,15,454845.95,14,
2988,598,3,18,25,134602.75,5,
2989,598,4,19,49,201025.55,24,
2990,598,5,32,53,184725.75,23,
2991,599,1,17,96,250606.17,40,
2992,599,2,30,45,228201.68,37,
2993,599,3,24,71,367332.29,1,
2994,599,4,24,25,77879.93,24,
2995,599,5,48,100,446441.32,69,
2996,600,1,16,15,181980.29,3,
2997,600,2,22,18,150040.14,6,
2998,600,3,47,9,447490.46,1,
2999,600,4,42,81,17512.53,75,
3000,600,5,9,91,413513.65,50,
3001,601,1,105,31,208019.4,24,
3002,601,2,211,47,483921.76,37,
3003,601,3,388,88,20417.02,22,
3004,601,4,240,100,390517.7,26,
3005,601,5,213,7,455663.17,4,
3006,602,1,125,24,420996.1,18,
3007,602,2,456,47,482628.53,22,
3008,602,3,492,100,38350.2,94,
3009,602,4,412,55,179021.96,5,
3010,602,5,345,47,445951.21,44,
3011,603,1,494,6,376355.26,0,
3012,603,2,385,14,209390.93,12,
3013,603,3,361,58,374887.62,42,
3014,603,4,271,52,195085.39,51,
3015,603,5,473,33,498205.49,28,
3016,604,1,56,76,206192.46,4,
3017,604,2,156,89,14887.86,5,
3018,604,3,140,13,351835.31,13,
3019,604,4,277,1,235727.48,1,
3020,604,5,279,51,454776.28,29,
3021,605,1,129,37,54640.73,7,
3022,605,2,305,100,310564.22,51,
3023,605,3,347,88,200061.43,33,
3024,605,4,378,96,341567.49,35,
3025,605,5,246,35,5224.48,14,
3026,606,1,276,64,403340.42,26,
3027,606,2,421,27,306023.3,3,
3028,606,3,326,82,207693.02,28,
3029,606,4,386,95,357862.43,84,
3030,606,5,320,2,58206.74,0,
3031,607,1,421,45,139043.15,4,
3032,607,2,428,10,457498.74,9,
3033,607,3,72,21,499340.12,7,
3034,607,4,403,19,19048.61,12,
3035,607,5,314,97,49462.51,58,
3036,608,1,58,48,489548.11,13,
3037,608,2,251,77,493432.15,33,
3038,608,3,474,28,192434.18,9,
3039,608,4,317,62,288730.86,0,
3040,608,5,134,94,194764.77,34,
3041,609,1,104,11,414314.94,5,
3042,609,2,135,24,299407.6,10,
3043,609,3,207,10,329756.53,5,
3044,609,4,373,4,251717.82,1,
3045,609,5,149,95,249552.77,80,
3046,610,1,149,55,55614.94,39,
3047,610,2,423,72,278772.9,63,
3048,610,3,136,56,8291.21,12,
3049,610,4,104,33,185727.82,4,
3050,610,5,327,21,307129.04,17,
3051,611,1,70,87,30701.06,37,
3052,611,2,82,45,336950.2,21,
3053,611,3,177,29,403254.07,7,
3054,611,4,189,53,431568.83,42,
3055,611,5,435,93,450228.71,69,
3056,612,1,388,97,334882.19,31,
3057,612,2,321,78,407218.71,28,
3058,612,3,228,72,132575.7,67,
3059,612,4,341,86,455006.39,7,
3060,612,5,289,50,29857.42,40,
3061,613,1,106,59,264860.09,1,
3062,613,2,155,64,479026.69,39,
3063,613,3,87,55,162148.38,31,
3064,613,4,195,9,55038.86,1,
3065,613,5,119,69,85146.33,19,
3066,614,1,207,52,291909.36,32,
3067,614,2,355,57,431779.27,12,
3068,614,3,225,98,266982.33,77,
3069,614,4,449,82,3172.07,10,
3070,614,5,464,49,437395.32,0,
3071,615,1,364,88,217944.82,73,
3072,615,2,69,25,161831.27,11,
3073,615,3,150,40,68579.02,10,
3074,615,4,75,11,178841.41,1,
3075,615,5,386,11,7725.54,1,
3076,616,1,267,95,347260.45,23,
3077,616,2,102,9,99474.51,4,
3078,616,3,201,55,110790.81,27,
3079,616,4,290,14,473224.47,10,
3080,616,5,478,32,420904.43,27,
3081,617,1,281,23,143510.76,18,
3082,617,2,162,97,495439.04,79,
3083,617,3,160,81,41039.98,34,
3084,617,4,235,19,429632.14,3,
3085,617,5,331,99,73510.5,63,
3086,618,1,497,72,466270.19,19,
3087,618,2,60,43,292391.85,27,
3088,618,3,66,50,382434.04,39,
3089,618,4,100,4,199758.69,4,
3090,618,5,426,48,428279.83,36,
3091,619,1,128,95,463371.7,74,
3092,619,2,289,56,21116.09,3,
3093,619,3,486,15,113268.7,1,
3094,619,4,344,60,301376.74,13,
3095,619,5,419,25,495706.39,18,
3096,620,1,414,17,82395.32,12,
3097,620,2,477,36,191397.15,20,
3098,620,3,69,92,154412.56,52,
3099,620,4,420,71,283778.95,57,
3100,620,5,88,47,286188.66,17,
3101,621,1,474,33,179648.68,25,
3102,621,2,125,76,427775.16,56,
3103,621,3,342,87,67685.48,26,
3104,621,4,115,75,363541.53,63,
3105,621,5,98,11,305121.07,11,
3106,622,1,97,93,284680.51,35,
3107,622,2,147,45,303962.12,32,
3108,622,3,200,66,348200.44,20,
3109,622,4,368,66,310018.1,7,
3110,622,5,221,25,258255.56,21,
3111,623,1,197,22,351595.82,7,
3112,623,2,366,32,488128.43,0,
3113,623,3,302,91,400329.44,49,
3114,623,4,194,92,493218.48,92,
3115,623,5,268,97,177276.76,54,
3116,624,1,397,80,46193.9,12,
3117,624,2,130,50,36915.25,31,
3118,624,3,150,89,144457.44,69,
3119,624,4,298,22,14536.4,21,
3120,624,5,362,79,186645.41,50,
3121,625,1,299,73,10453.27,44,
3122,625,2,339,7,64003.5,6,
3123,625,3,452,27,291554.68,20,
3124,625,4,71,1,206429.86,1,
3125,625,5,271,80,176141.06,37,
3126,626,1,131,50,362906.8,24,
3127,626,2,64,11,143475.87,4,
3128,626,3,108,35,306879.27,21,
3129,626,4,190,86,205634.07,69,
3130,626,5,373,72,4025.62,28,
3131,627,1,268,13,113745.09,7,
3132,627,2,442,88,452052.88,84,
3133,627,3,217,10,392153.21,3,
3134,627,4,392,54,369347.84,9,
3135,627,5,338,42,300988.41,24,
3136,628,1,272,13,70296.42,8,
3137,628,2,172,54,106743.99,36,
3138,628,3,252,99,132218.26,2,
3139,628,4,302,11,423676.93,11,
3140,628,5,366,26,151705.13,2,
3141,629,1,489,50,111747.91,28,
3142,629,2,486,21,201286.46,10,
3143,629,3,170,57,314390.02,7,
3144,629,4,474,53,333719.12,12,
3145,629,5,221,86,199498.71,23,
3146,630,1,207,96,288216.23,86,
3147,630,2,273,97,87028.59,27,
3148,630,3,215,95,414086.82,58,
3149,630,4,252,71,295128.77,8,
3150,630,5,419,57,169236.79,41,
3151,631,1,53,3,19102.32,3,
3152,631,2,298,38,99071.76,30,
3153,631,3,116,97,129595.75,90,
3154,631,4,340,63,381782.51,57,
3155,631,5,164,49,120761.36,32,
3156,632,1,330,4,47855.75,0,
3157,632,2,360,5,153358.23,3,
3158,632,3,457,72,226692.78,47,
3159,632,4,167,21,1289.7,4,
3160,632,5,71,63,474450.07,19,
3161,633,1,137,34,457101.05,17,
3162,633,2,121,5,137104.76,0,
3163,633,3,414,88,495255.28,7,
3164,633,4,438,84,396132.67,82,
3165,633,5,248,34,233360.22,13,
3166,634,1,297,61,48099.17,24,
3167,634,2,74,16,130752.37,16,
3168,634,3,173,79,261484.01,75,
3169,634,4,479,20,156476.02,9,
3170,634,5,304,51,178528.42,42,
3171,635,1,490,75,179827.77,30,
3172,635,2,205,8,47822.52,2,
3173,635,3,83,99,362916.21,72,
3174,635,4,409,32,88815.37,17,
3175,635,5,453,14,70133.18,4,
3176,636,1,147,18,168031.98,18,
3177,636,2,193,46,228064.9,21,
3178,636,3,363,69,278106.76,65,
3179,636,4,417,85,250990.74,46,
3180,636,5,320,77,356619.11,1,
3181,637,1,440,41,146294.3,10,
3182,637,2,223,57,313763.43,7,
3183,637,3,81,89,460682.52,18,
3184,637,4,246,35,477242.24,33,
3185,637,5,241,94,365078.04,79,
3186,638,1,403,90,65373.28,55,
3187,638,2,194,72,169906.66,52,
3188,638,3,368,73,456795.25,21,
3189,638,4,386,43,488858.75,1,
3190,638,5,144,14,198608.11,12,
3191,639,1,226,47,457424.36,20,
3192,639,2,123,54,129168.73,32,
3193,639,3,406,3,377183.86,1,
3194,639,4,488,19,439378.44,15,
3195,639,5,225,32,386822.23,12,
3196,640,1,495,37,410693.98,29,
3197,640,2,322,93,30281.42,25,
3198,640,3,91,90,451264.0,64,
3199,640,4,124,93,223008.96,14,
3200,640,5,179,16,291047.37,6,
3201,641,1,181,91,420176.19,44,
3202,641,2,140,52,422169.66,29,
3203,641,3,183,64,50004.47,46,
3204,641,4,374,6,305150.29,5,
3205,641,5,435,11,115049.95,4,
3206,642,1,340,38,267169.63,1,
3207,642,2,248,1,202155.82,0,
3208,642,3,335,22,9440.08,20,
3209,642,4,418,70,217383.17,58,
3210,642,5,146,83,84147.37,30,
3211,643,1,269,41,417001.34,27,
3212,643,2,144,98,302093.22,69,
3213,643,3,386,24,124002.75,0,
3214,643,4,314,16,187610.17,16,
3215,643,5,99,89,144543.22,8,
3216,644,1,188,21,259259.45,14,
3217,644,2,353,38,415551.96,35,
3218,644,3,432,80,19856.41,25,
3219,644,4,244,50,453654.76,37,
3220,644,5,299,39,204705.08,27,
3221,645,1,462,3,304491.73,2,
3222,645,2,256,11,170409.84,11,
3223,645,3,85,84,416056.2,55,
3224,645,4,187,34,79932.71,16,
3225,645,5,215,95,133781.18,13,
3226,646,1,210,48,354839.31,8,
3227,646,2,344,67,307053.74,34,
3228,646,3,470,18,221956.53,16,
3229,646,4,188,47,204821.66,29,
3230,646,5,284,83,258357.13,50,
3231,647,1,290,20,227356.6,14,
3232,647,2,438,96,279807.8,18,
3233,647,3,344,50,181764.94,47,
3234,647,4,289,20,364287.53,19,
3235,647,5,256,1,318801.71,1,
3236,648,1,232,64,495027.83,59,
3237,648,2,439,37,456590.29,1,
3238,648,3,347,13,121397.77,7,
3239,648,4,169,11,314102.33,11,
3240,648,5,413,77,384714.84,30,
3241,649,1,335,86,141638.13,71,
3242,649,2,347,53,15401.42,45,
3243,649,3,451,15,65191.08,10,
3244,649,4,405,72,205627.19,20,
3245,649,5,79,62,495336.84,6,
3246,650,1,433,56,62276.32,11,
3247,650,2,89,91,404421.19,48,
3248,650,3,277,93,443258.18,80,
3249,650,4,254,86,385042.76,9,
3250,650,5,416,12,154565.63,3,
3251,651,1,490,37,444946.89,25,
3252,651,2,252,15,383608.68,10,
3253,651,3,336,56,458332.62,49,
3254,651,4,487,81,30419.3,75,
3255,651,5,98,82,340015.54,36,
3256,652,1,110,49,363564.16,42,
3257,652,2,146,2,3678.51,1,
3258,652,3,112,51,488004.34,6,
3259,652,4,186,23,123083.3,15,
3260,652,5,349,63,173370.53,48,
3261,653,1,251,46,369309.96,4,
3262,653,2,426,24,77552.64,21,
3263,653,3,82,55,325007.05,25,
3264,653,4,214,84,43924.74,63,
3265,653,5,447,76,394432.75,73,
3266,654,1,342,10,260312.64,5,
3267,654,2,180,79,467897.57,71,
3268,654,3,414,29,167968.54,7,
3269,654,4,366,24,462129.94,19,
3270,654,5,172,38,150356.73,18,
3271,655,1,269,18,312712.64,13,
3272,655,2,241,26,110151.6,16,
3273,655,3,399,40,409514.38,19,
3274,655,4,448,5,417269.55,3,
3275,655,5,329,82,33119.07,76,
3276,656,1,390,79,81127.25,11,
3277,656,2,107,91,69645.93,68,
3278,656,3,97,62,337573.1,45,
3279,656,4,124,87,472475.07,83,
3280,656,5,476,25,161253.2,1,
3281,657,1,259,69,89429.46,12,
3282,657,2,348,24,407735.84,7,
3283,657,3,430,1,391073.89,1,
3284,657,4,59,29,468216.97,22,
3285,657,5,354,10,357285.71,7,
3286,658,1,255,2,269161.57,2,
3287,658,2,213,91,212977.11,39,
3288,658,3,192,56,67299.89,32,
3289,658,4,499,97,382847.71,24,
3290,658,5,277,75,269511.17,61,
3291,659,1,466,48,437521.32,10,
3292,659,2,193,98,183952.49,57,
3293,659,3,397,4,441898.67,0,
3294,659,4,478,3,433018.24,2,
3295,659,5,312,81,396185.08,64,
3296,660,1,147,98,85898.5,43,
3297,660,2,246,24,202878.14,20,
3298,660,3,143,25,350553.45,2,
3299,660,4,439,24,74754.05,7,
3300,660,5,334,35,204418.85,18,
3301,661,1,300,7,405488.8,6,
3302,661,2,137,24,428029.01,18,
3303,661,3,231,80,479528.74,70,
3304,661,4,306,58,407326.33,42,
3305,661,5,435,47,17908.39,4,
3306,662,1,420,100,288081.36,48,
3307,662,2,245,90,10817.86,52,
3308,662,3,330,90,260201.18,38,
3309,662,4,397,43,291573.29,30,
3310,662,5,156,20,101300.29,11,
3311,663,1,281,98,459069.63,19,
3312,663,2,51,40,332861.76,28,
3313,663,3,192,18,82331.18,12,
3314,663,4,361,17,5408.49,6,
3315,663,5,168,68,151765.64,12,
3316,664,1,413,92,247534.31,19,
3317,664,2,326,71,357795.01,36,
3318,664,3,485,95,369934.07,86,
3319,664,4,418,51,145930.03,34,
3320,664,5,236,4,146018.3,1,
3321,665,1,354,8,133011.24,6,
3322,665,2,448,42,133836.14,8,
3323,665,3,384,37,315795.81,22,
3324,665,4,482,77,326649.25,0,
3325,665,5,413,100,325006.66,78,
3326,666,1,429,56,430416.76,5,
3327,666,2,464,18,71155.82,17,
3328,666,3,265,67,245900.17,61,
3329,666,4,258,40,221791.79,27,
3330,666,5,105,57,202566.52,40,
3331,667,1,85,21,38375.01,18,
3332,667,2,235,78,295372.04,56,
3333,667,3,101,92,379713.17,18,
3334,667,4,366,55,370362.77,19,
3335,667,5,449,97,325459.49,36,
3336,668,1,358,50,434896.08,40,
3337,668,2,210,36,483053.74,20,
3338,668,3,185,85,274118.87,41,
3339,668,4,256,10,213140.99,8,
3340,668,5,274,3,302166.76,0,
3341,669,1,90,79,102522.79,11,
3342,669,2,353,93,243272.36,85,
3343,669,3,344,92,357254.92,11,
3344,669,4,185,74,318758.02,30,
3345,669,5,383,33,20300.23,7,
3346,670,1,129,43,483288.24,9,
3347,670,2,131,86,54226.92,48,
3348,670,3,76,60,341279.51,54,
3349,670,4,248,62,277238.34,36,
3350,670,5,108,1,213764.1,0,
3351,671,1,228,30,326110.49,8,
3352,671,2,454,65,175084.75,3,
3353,671,3,434,12,373846.12,7,
3354,671,4,451,18,294200.25,3,
3355,671,5,289,96,123322.5,10,
3356,672,1,104,86,24686.23,17,
3357,672,2,60,7,192346.88,5,
3358,672,3,372,36,52296.55,32,
3359,672,4,313,95,19844.3,75,
3360,672,5,452,96,354028.88,39,
3361,673,1,484,68,441450.93,60,
3362,673,2,288,94,222931.03,16,
3363,673,3,164,5,37074.7,1,
3364,673,4,226,33,190431.16,17,
3365,673,5,153,38,35295.3,23,
3366,674,1,91,32,443511.51,6,
3367,674,2,420,43,36111.41,0,
3368,674,3,451,98,304623.82,45,
3369,674,4,142,100,499328.93,37,
3370,674,5,467,3,155390.0,3,
3371,675,1,151,77,199172.5,58,
3372,675,2,146,14,218892.84,5,
3373,675,3,121,29,83500.2,3,
3374,675,4,325,65,198719.4,62,
3375,675,5,75,33,252256.62,13,
3376,676,1,325,30,446526.88,28,
3377,676,2,296,82,121422.54,5,
3378,676,3,435,41,372459.24,33,
3379,676,4,253,57,283739.77,26,
3380,676,5,74,41,12022.41,20,
3381,677,1,473,92,174372.31,33,
3382,677,2,317,42,250803.9,19,
3383,677,3,86,85,152549.47,19,
3384,677,4,298,31,307250.3,17,
3385,677,5,91,63,473027.62,26,
3386,678,1,243,46,359218.33,45,
3387,678,2,458,49,156354.74,22,
3388,678,3,63,18,308539.55,16,
3389,678,4,183,52,340634.7,19,
3390,678,5,156,47,475427.92,13,
3391,679,1,152,99,263408.76,92,
3392,679,2,323,46,245782.62,32,
3393,679,3,466,13,256072.93,3,
3394,679,4,434,37,330856.6,36,
3395,679,5,358,11,17811.21,3,
3396,680,1,379,47,131758.02,45,
3397,680,2,52,83,207106.17,22,
3398,680,3,320,97,307089.11,84,
3399,680,4,375,24,236671.99,0,
3400,680,5,418,35,316965.41,16,
3401,681,1,256,33,470775.45,26,
3402,681,2,391,6,398665.97,6,
3403,681,3,437,18,241122.47,13,
3404,681,4,246,26,379734.21,5,
3405,681,5,171,1,164460.44,1,
3406,682,1,284,30,430228.88,5,
3407,682,2,345,57,478182.63,41,
3408,682,3,171,43,425225.56,39,
3409,682,4,471,76,403222.39,46,
3410,682,5,415,63,127413.74,5,
3411,683,1,215,100,118676.8,70,
3412,683,2,189,53,357200.03,20,
3413,683,3,182,35,257252.01,20,
3414,683,4,375,18,263200.65,6,
3415,683,5,409,7,45845.45,0,
3416,684,1,141,66,105074.42,39,
3417,684,2,85,45,250523.13,33,
3418,684,3,178,56,322778.63,45,
3419,684,4,331,18,482990.43,9,
3420,684,5,494,56,355611.27,27,
3421,685,1,228,45,409183.64,0,
3422,685,2,468,84,68755.37,30,
3423,685,3,361,13,26398.73,9,
3424,685,4,287,90,258381.79,18,
3425,685,5,173,71,52216.62,3,
3426,686,1,344,1,200056.76,0,
3427,686,2,103,18,131391.66,18,
3428,686,3,415,53,414571.88,42,
3429,686,4,323,97,166912.5,30,
3430,686,5,140,72,459401.05,11,
3431,687,1,193,52,283518.85,27,
3432,687,2,265,87,217089.62,67,
3433,687,3,367,62,289248.48,20,
3434,687,4,264,59,246720.17,41,
3435,687,5,156,28,348803.72,0,
3436,688,1,320,2,409203.72,1,
3437,688,2,430,30,468838.08,8,
3438,688,3,500,92,310438.55,28,
3439,688,4,493,80,233283.66,70,
3440,688,5,385,98,310262.9,64,
3441,689,1,67,2,23668.13,0,
3442,689,2,73,6,274738.24,3,
3443,689,3,446,6,223725.91,0,
3444,689,4,63,42,292387.9,22,
3445,689,5,443,72,433422.76,55,
3446,690,1,185,7,223228.79,4,
3447,690,2,179,83,141616.84,27,
3448,690,3,495,24,19553.05,17,
3449,690,4,358,98,101283.22,21,
3450,690,5,390,18,25183.26,12,
3451,691,1,100,28,179179.77,11,
3452,691,2,172,84,449479.18,35,
3453,691,3,306,36,418852.51,21,
3454,691,4,189,31,89816.23,23,
3455,691,5,495,88,33995.7,36,
3456,692,1,122,71,454135.49,67,
3457,692,2,116,24,251312.98,9,
3458,692,3,89,6,311368.76,3,
3459,692,4,103,19,47230.26,1,
3460,692,5,220,96,477597.89,17,
3461,693,1,498,87,545.84,8,
3462,693,2,364,88,363557.83,82,
3463,693,3,238,88,255375.11,47,
3464,693,4,325,10,229544.55,5,
3465,693,5,427,47,184643.12,13,
3466,694,1,238,74,472253.17,66,
3467,694,2,85,64,209040.53,39,
3468,694,3,454,65,79660.98,62,
3469,694,4,207,10,265511.54,8,
3470,694,5,286,90,254984.67,47,
3471,695,1,143,30,81426.09,25,
3472,695,2,469,36,49836.06,24,
3473,695,3,60,48,147051.41,32,
3474,695,4,431,77,332369.98,32,
3475,695,5,245,46,121746.77,4,
3476,696,1,356,56,99863.66,32,
3477,696,2,402,3,304463.98,2,
3478,696,3,168,13,323516.46,0,
3479,696,4,432,89,186243.22,13,
3480,696,5,368,66,386414.92,23,
3481,697,1,357,98,240828.19,27,
3482,697,2,55,68,363854.83,41,
3483,697,3,458,81,23960.08,10,
3484,697,4,105,86,90842.26,73,
3485,697,5,133,30,307415.95,17,
3486,698,1,322,82,363241.1,14,
3487,698,2,96,97,358923.04,78,
3488,698,3,440,95,227817.77,32,
3489,698,4,464,82,101995.52,36,
3490,698,5,307,60,345215.11,27,
3491,699,1,333,30,394130.56,5,
3492,699,2,111,58,335448.44,29,
3493,699,3,321,86,257082.55,66,
3494,699,4,294,12,355239.24,6,
3495,699,5,356,56,180939.32,55,
3496,700,1,174,90,325332.17,70,
3497,700,2,146,78,38719.67,41,
3498,700,3,307,15,295062.46,10,
3499,700,4,151,12,328361.38,4,
3500,700,5,456,68,369234.04,18,
3501,701,1,297,96,122070.33,16,
3502,701,2,321,26,133442.24,2,
3503,701,3,330,42,157375.64,5,
3504,701,4,131,37,402678.4,16,
3505,701,5,320,65,452935.82,41,
3506,702,1,435,55,171223.61,29,
3507,702,2,439,92,127063.28,59,
3508,702,3,161,77,418826.16,17,
3509,702,4,117,92,124514.69,80,
3510,702,5,284,94,354816.97,41,
3511,703,1,203,83,190920.58,44,
3512,703,2,286,46,213362.78,39,
3513,703,3,188,23,65410.96,5,
3514,703,4,333,6,283763.65,1,
3515,703,5,280,90,128414.19,56,
3516,704,1,383,38,326564.38,6,
3517,704,2,63,62,334859.07,45,
3518,704,3,266,49,170129.19,39,
3519,704,4,373,61,275352.24,58,
3520,704,5,436,73,362893.36,65,
3521,705,1,421,94,310331.99,92,
3522,705,2,450,88,438969.95,49,
3523,705,3,130,19,404760.99,13,
3524,705,4,173,40,237990.22,38,
3525,705,5,287,25,189974.86,9,
3526,706,1,154,72,92729.85,8,
3527,706,2,499,14,419629.36,8,
3528,706,3,60,23,432124.75,23,
3529,706,4,314,44,121443.67,26,
3530,706,5,417,62,23865.48,3,
3531,707,1,388,4,180455.18,3,
3532,707,2,100,28,73760.62,1,
3533,707,3,297,94,158221.61,81,
3534,707,4,238,57,320948.86,48,
3535,707,5,459,4,7645.84,3,
3536,708,1,283,37,424321.31,4,
3537,708,2,346,54,11743.95,51,
3538,708,3,296,87,70076.55,70,
3539,708,4,485,74,364780.79,72,
3540,708,5,474,54,38807.74,8,
3541,709,1,206,25,190640.27,7,
3542,709,2,398,75,53059.89,27,
3543,709,3,235,95,437866.48,23,
3544,709,4,387,84,450222.29,55,
3545,709,5,388,6,260109.75,4,
3546,710,1,385,10,333792.72,4,
3547,710,2,352,44,452165.17,44,
3548,710,3,489,12,220927.71,10,
3549,710,4,90,38,37240.04,10,
3550,710,5,394,94,80066.14,28,
3551,711,1,124,48,227828.44,43,
3552,711,2,62,25,202608.43,24,
3553,711,3,303,45,167330.15,31,
3554,711,4,331,84,247245.34,14,
3555,711,5,494,90,45436.39,84,
3556,712,1,273,86,109715.43,18,
3557,712,2,231,80,83017.8,58,
3558,712,3,470,64,325104.86,7,
3559,712,4,493,18,70211.44,18,
3560,712,5,115,94,78615.05,0,
3561,713,1,306,1,394570.4,0,
3562,713,2,430,79,288673.32,42,
3563,713,3,262,90,459852.98,69,
3564,713,4,257,30,445994.88,9,
3565,713,5,318,99,187241.23,53,
3566,714,1,288,7,10109.05,4,
3567,714,2,51,72,355317.41,18,
3568,714,3,270,15,364271.62,13,
3569,714,4,146,88,203496.63,31,
3570,714,5,452,23,450613.94,20,
3571,715,1,284,18,45147.7,4,
3572,715,2,84,90,225325.26,42,
3573,715,3,51,43,342794.05,6,
3574,715,4,187,58,352695.02,13,
3575,715,5,361,79,228501.77,46,
3576,716,1,272,47,344966.64,5,
3577,716,2,296,65,378839.8,7,
3578,716,3,371,77,91095.8,13,
3579,716,4,413,67,261402.53,9,
3580,716,5,312,83,117044.68,12,
3581,717,1,247,36,145408.8,24,
3582,717,2,218,65,62905.82,11,
3583,717,3,420,75,83171.25,32,
3584,717,4,297,10,26691.24,2,
3585,717,5,307,19,217918.65,4,
3586,718,1,331,95,96701.04,38,
3587,718,2,381,78,61249.84,62,
3588,718,3,239,50,364052.37,29,
3589,718,4,82,65,176871.53,62,
3590,718,5,473,44,219845.25,23,
3591,719,1,493,80,252052.43,69,
3592,719,2,332,99,376942.79,81,
3593,719,3,214,62,312081.45,48,
3594,719,4,268,49,407101.38,16,
3595,719,5,445,76,418634.77,39,
3596,720,1,55,78,232792.81,11,
3597,720,2,293,40,244482.48,35,
3598,720,3,406,9,13695.77,9,
3599,720,4,295,56,3831.38,46,
3600,720,5,153,14,78248.91,1,
3601,721,1,427,52,18282.68,47,
3602,721,2,57,51,339169.69,41,
3603,721,3,465,14,351510.41,7,
3604,721,4,347,68,357351.45,67,
3605,721,5,456,61,488875.04,31,
3606,722,1,143,35,142012.32,3,
3607,722,2,100,36,469518.73,30,
3608,722,3,96,58,149206.6,52,
3609,722,4,96,97,326661.82,82,
3610,722,5,156,37,21653.93,8,
3611,723,1,55,63,152307.19,44,
3612,723,2,266,75,276486.73,47,
3613,723,3,299,63,61618.74,18,
3614,723,4,188,20,137917.66,11,
3615,723,5,441,55,60406.13,55,
3616,724,1,201,30,433314.27,5,
3617,724,2,238,91,481191.23,54,
3618,724,3,369,92,375763.99,31,
3619,724,4,281,60,193282.31,37,
3620,724,5,210,85,11115.51,25,
3621,725,1,260,23,468596.9,13,
3622,725,2,394,96,262010.49,25,
3623,725,3,72,79,89444.54,78,
3624,725,4,442,61,63857.42,35,
3625,725,5,450,32,176936.43,21,
3626,726,1,432,13,244022.89,10,
3627,726,2,243,1,479328.28,1,
3628,726,3,494,30,425629.09,28,
3629,726,4,136,28,116868.22,20,
3630,726,5,238,28,143994.36,27,
3631,727,1,345,51,45255.75,4,
3632,727,2,488,5,453626.3,2,
3633,727,3,434,82,353429.92,67,
3634,727,4,407,87,284855.84,53,
3635,727,5,96,73,280243.07,57,
3636,728,1,418,99,462965.62,86,
3637,728,2,309,28,173964.63,16,
3638,728,3,477,61,449603.34,44,
3639,728,4,288,29,80771.98,4,
3640,728,5,415,100,270751.62,99,
3641,729,1,485,21,328108.08,21,
3642,729,2,355,77,365518.58,48,
3643,729,3,288,51,410830.06,3,
3644,729,4,149,37,248573.95,7,
3645,729,5,485,70,386894.63,11,
3646,730,1,268,90,385815.36,86,
3647,730,2,322,75,166086.27,4,
3648,730,3,212,92,472602.99,71,
3649,730,4,467,82,105598.81,45,
3650,730,5,290,9,151446.27,1,
3651,731,1,438,86,421919.47,67,
3652,731,2,241,95,191270.73,89,
3653,731,3,200,72,115506.15,3,
3654,731,4,378,9,311839.42,3,
3655,731,5,195,30,297403.59,1,
3656,732,1,408,13,380531.1,6,
3657,732,2,454,69,75555.26,27,
3658,732,3,58,22,79217.49,21,
3659,732,4,381,82,230047.52,60,
3660,732,5,407,21,264224.21,17,
3661,733,1,225,82,499940.93,60,
3662,733,2,206,43,219436.86,6,
3663,733,3,171,44,141185.19,27,
3664,733,4,273,85,103374.98,82,
3665,733,5,111,25,255824.8,3,
3666,734,1,463,74,403416.3,19,
3667,734,2,275,8,425093.53,3,
3668,734,3,280,58,75437.98,1,
3669,734,4,499,32,132502.13,12,
3670,734,5,344,60,25189.84,37,
3671,735,1,355,43,458901.51,26,
3672,735,2,183,1,279752.27,0,
3673,735,3,313,92,324153.26,5,
3674,735,4,379,32,56519.05,27,
3675,735,5,374,88,411862.49,65,
3676,736,1,201,55,465371.93,3,
3677,736,2,269,91,471746.7,49,
3678,736,3,86,34,153784.18,2,
3679,736,4,405,13,390167.35,11,
3680,736,5,93,78,66163.48,26,
3681,737,1,192,59,402238.96,39,
3682,737,2,209,10,331318.1,7,
3683,737,3,270,50,211828.94,49,
3684,737,4,378,26,442151.52,8,
3685,737,5,471,30,169153.69,17,
3686,738,1,88,46,469517.35,40,
3687,738,2,390,43,484741.12,34,
3688,738,3,384,57,491085.55,17,
3689,738,4,325,89,326151.52,42,
3690,738,5,426,20,268696.46,10,
3691,739,1,94,61,10072.69,60,
3692,739,2,65,70,492743.72,11,
3693,739,3,118,50,247105.69,18,
3694,739,4,399,96,414938.98,48,
3695,739,5,297,5,60106.7,5,
3696,740,1,104,70,193515.64,30,
3697,740,2,474,3,132883.55,3,
3698,740,3,411,77,188547.81,58,
3699,740,4,300,62,235850.34,36,
3700,740,5,241,95,58470.99,57,
3701,741,1,61,64,208295.87,10,
3702,741,2,260,73,357270.95,0,
3703,741,3,93,81,358811.79,31,
3704,741,4,384,53,250996.6,45,
3705,741,5,116,14,214098.34,8,
3706,742,1,229,51,354985.76,24,
3707,742,2,470,87,304903.0,59,
3708,742,3,114,78,164999.16,0,
3709,742,4,59,16,142013.54,8,
3710,742,5,373,67,361398.79,53,
3711,743,1,183,54,93798.99,21,
3712,743,2,406,52,72219.09,12,
3713,743,3,441,17,176563.13,8,
3714,743,4,381,92,273233.08,60,
3715,743,5,416,72,340690.44,30,
3716,744,1,293,57,429202.88,22,
3717,744,2,155,81,393462.51,71,
3718,744,3,175,92,193522.68,59,
3719,744,4,59,56,127011.28,48,
3720,744,5,431,18,372545.49,12,
